image_id,image_path,participant_id,source_dataset,split,label
img_020397,data/external/affectnet-dataset/train/surprise/image0021624.jpg,img_020397,affectnet,care_dev,surprise
img_020398,data/external/affectnet-dataset/train/surprise/image0021635.jpg,img_020398,affectnet,train,surprise
img_020399,data/external/affectnet-dataset/train/surprise/image0021643.jpg,img_020399,affectnet,care_dev,surprise
img_020400,data/external/affectnet-dataset/train/surprise/image0021658.jpg,img_020400,affectnet,val,surprise
img_020401,data/external/affectnet-dataset/train/surprise/image0021662.jpg,img_020401,affectnet,final_test,surprise
img_020402,data/external/affectnet-dataset/train/surprise/image0021683.jpg,img_020402,affectnet,test,surprise
img_020403,data/external/affectnet-dataset/train/surprise/image0021685.jpg,img_020403,affectnet,test,surprise
img_020404,data/external/affectnet-dataset/train/surprise/image0021691.jpg,img_020404,affectnet,train,surprise
img_020405,data/external/affectnet-dataset/train/surprise/image0021714.jpg,img_020405,affectnet,final_test,surprise
img_020406,data/external/affectnet-dataset/train/surprise/image0021715.jpg,img_020406,affectnet,test,surprise
img_020407,data/external/affectnet-dataset/train/surprise/image0021733.jpg,img_020407,affectnet,train,surprise
img_020408,data/external/affectnet-dataset/train/surprise/image0021754.jpg,img_020408,affectnet,train,surprise
img_020409,data/external/affectnet-dataset/train/surprise/image0021779.jpg,img_020409,affectnet,train,surprise
img_020410,data/external/affectnet-dataset/train/surprise/image0021787.jpg,img_020410,affectnet,care_dev,surprise
img_020411,data/external/affectnet-dataset/train/surprise/image0021794.jpg,img_020411,affectnet,train,surprise
img_020412,data/external/affectnet-dataset/train/surprise/image0021806.jpg,img_020412,affectnet,care_dev,surprise
img_020413,data/external/affectnet-dataset/train/surprise/image0021809.jpg,img_020413,affectnet,final_test,surprise
img_020414,data/external/affectnet-dataset/train/surprise/image0021814.jpg,img_020414,affectnet,care_dev,surprise
img_020415,data/external/affectnet-dataset/train/surprise/image0021822.jpg,img_020415,affectnet,train,surprise
img_020416,data/external/affectnet-dataset/train/surprise/image0021824.jpg,img_020416,affectnet,train,surprise
img_020417,data/external/affectnet-dataset/train/surprise/image0021825.jpg,img_020417,affectnet,val,surprise
img_020418,data/external/affectnet-dataset/train/surprise/image0021826.jpg,img_020418,affectnet,train,surprise
img_020419,data/external/affectnet-dataset/train/surprise/image0021834.jpg,img_020419,affectnet,val,surprise
img_020420,data/external/affectnet-dataset/train/surprise/image0021844.jpg,img_020420,affectnet,final_test,surprise
img_020421,data/external/affectnet-dataset/train/surprise/image0021851.jpg,img_020421,affectnet,care_dev,surprise
img_020422,data/external/affectnet-dataset/train/surprise/image0021859.jpg,img_020422,affectnet,train,surprise
img_020423,data/external/affectnet-dataset/train/surprise/image0021868.jpg,img_020423,affectnet,care_dev,surprise
img_020424,data/external/affectnet-dataset/train/surprise/image0021940.jpg,img_020424,affectnet,train,surprise
img_020425,data/external/affectnet-dataset/train/surprise/image0021941.jpg,img_020425,affectnet,care_dev,surprise
img_020426,data/external/affectnet-dataset/train/surprise/image0021965.jpg,img_020426,affectnet,final_test,surprise
img_020427,data/external/affectnet-dataset/train/surprise/image0021999.jpg,img_020427,affectnet,val,surprise
img_020428,data/external/affectnet-dataset/train/surprise/image0022010.jpg,img_020428,affectnet,final_test,surprise
img_020429,data/external/affectnet-dataset/train/surprise/image0022032.jpg,img_020429,affectnet,care_dev,surprise
img_020430,data/external/affectnet-dataset/train/surprise/image0022034.jpg,img_020430,affectnet,final_test,surprise
img_020431,data/external/affectnet-dataset/train/surprise/image0022041.jpg,img_020431,affectnet,care_dev,surprise
img_020432,data/external/affectnet-dataset/train/surprise/image0022077.jpg,img_020432,affectnet,train,surprise
img_020433,data/external/affectnet-dataset/train/surprise/image0022084.jpg,img_020433,affectnet,final_test,surprise
img_020434,data/external/affectnet-dataset/train/surprise/image0022087.jpg,img_020434,affectnet,train,surprise
img_020435,data/external/affectnet-dataset/train/surprise/image0022100.jpg,img_020435,affectnet,care_dev,surprise
img_020436,data/external/affectnet-dataset/train/surprise/image0022113.jpg,img_020436,affectnet,final_test,surprise
img_020437,data/external/affectnet-dataset/train/surprise/image0022122.jpg,img_020437,affectnet,train,surprise
img_020438,data/external/affectnet-dataset/train/surprise/image0022162.jpg,img_020438,affectnet,final_test,surprise
img_020439,data/external/affectnet-dataset/train/surprise/image0022169.jpg,img_020439,affectnet,final_test,surprise
img_020440,data/external/affectnet-dataset/train/surprise/image0022205.jpg,img_020440,affectnet,final_test,surprise
img_020441,data/external/affectnet-dataset/train/surprise/image0022208.jpg,img_020441,affectnet,train,surprise
img_020442,data/external/affectnet-dataset/train/surprise/image0022221.jpg,img_020442,affectnet,train,surprise
img_020443,data/external/affectnet-dataset/train/surprise/image0022225.jpg,img_020443,affectnet,train,surprise
img_020444,data/external/affectnet-dataset/train/surprise/image0022235.jpg,img_020444,affectnet,final_test,surprise
img_020445,data/external/affectnet-dataset/train/surprise/image0022240.jpg,img_020445,affectnet,train,surprise
img_020446,data/external/affectnet-dataset/train/surprise/image0022242.jpg,img_020446,affectnet,care_dev,surprise
img_020447,data/external/affectnet-dataset/train/surprise/image0022335.jpg,img_020447,affectnet,final_test,surprise
img_020448,data/external/affectnet-dataset/train/surprise/image0022355.jpg,img_020448,affectnet,train,surprise
img_020449,data/external/affectnet-dataset/train/surprise/image0022364.jpg,img_020449,affectnet,train,surprise
img_020450,data/external/affectnet-dataset/train/surprise/image0022370.jpg,img_020450,affectnet,final_test,surprise
img_020451,data/external/affectnet-dataset/train/surprise/image0022386.jpg,img_020451,affectnet,final_test,surprise
img_020452,data/external/affectnet-dataset/train/surprise/image0022387.jpg,img_020452,affectnet,test,surprise
img_020453,data/external/affectnet-dataset/train/surprise/image0022407.jpg,img_020453,affectnet,train,surprise
img_020454,data/external/affectnet-dataset/train/surprise/image0022413.jpg,img_020454,affectnet,care_dev,surprise
img_020455,data/external/affectnet-dataset/train/surprise/image0022414.jpg,img_020455,affectnet,test,surprise
img_020456,data/external/affectnet-dataset/train/surprise/image0022417.jpg,img_020456,affectnet,train,surprise
img_020457,data/external/affectnet-dataset/train/surprise/image0022432.jpg,img_020457,affectnet,final_test,surprise
img_020458,data/external/affectnet-dataset/train/surprise/image0022437.jpg,img_020458,affectnet,care_dev,surprise
img_020459,data/external/affectnet-dataset/train/surprise/image0022451.jpg,img_020459,affectnet,train,surprise
img_020460,data/external/affectnet-dataset/train/surprise/image0022452.jpg,img_020460,affectnet,final_test,surprise
img_020461,data/external/affectnet-dataset/train/surprise/image0022459.jpg,img_020461,affectnet,care_dev,surprise
img_020462,data/external/affectnet-dataset/train/surprise/image0022470.jpg,img_020462,affectnet,train,surprise
img_020463,data/external/affectnet-dataset/train/surprise/image0022489.jpg,img_020463,affectnet,care_dev,surprise
img_020464,data/external/affectnet-dataset/train/surprise/image0022530.jpg,img_020464,affectnet,train,surprise
img_020465,data/external/affectnet-dataset/train/surprise/image0022572.jpg,img_020465,affectnet,val,surprise
img_020466,data/external/affectnet-dataset/train/surprise/image0022573.jpg,img_020466,affectnet,test,surprise
img_020467,data/external/affectnet-dataset/train/surprise/image0022589.jpg,img_020467,affectnet,train,surprise
img_020468,data/external/affectnet-dataset/train/surprise/image0022591.jpg,img_020468,affectnet,val,surprise
img_020469,data/external/affectnet-dataset/train/surprise/image0022597.jpg,img_020469,affectnet,train,surprise
img_020470,data/external/affectnet-dataset/train/surprise/image0022608.jpg,img_020470,affectnet,care_dev,surprise
img_020471,data/external/affectnet-dataset/train/surprise/image0022625.jpg,img_020471,affectnet,val,surprise
img_020472,data/external/affectnet-dataset/train/surprise/image0022626.jpg,img_020472,affectnet,final_test,surprise
img_020473,data/external/affectnet-dataset/train/surprise/image0022639.jpg,img_020473,affectnet,care_dev,surprise
img_020474,data/external/affectnet-dataset/train/surprise/image0022641.jpg,img_020474,affectnet,test,surprise
img_020475,data/external/affectnet-dataset/train/surprise/image0022659.jpg,img_020475,affectnet,train,surprise
img_020476,data/external/affectnet-dataset/train/surprise/image0022675.jpg,img_020476,affectnet,train,surprise
img_020477,data/external/affectnet-dataset/train/surprise/image0022678.jpg,img_020477,affectnet,final_test,surprise
img_020478,data/external/affectnet-dataset/train/surprise/image0022712.jpg,img_020478,affectnet,final_test,surprise
img_020479,data/external/affectnet-dataset/train/surprise/image0022716.jpg,img_020479,affectnet,test,surprise
img_020480,data/external/affectnet-dataset/train/surprise/image0022723.jpg,img_020480,affectnet,train,surprise
img_020481,data/external/affectnet-dataset/train/surprise/image0022732.jpg,img_020481,affectnet,final_test,surprise
img_020482,data/external/affectnet-dataset/train/surprise/image0022753.jpg,img_020482,affectnet,test,surprise
img_020483,data/external/affectnet-dataset/train/surprise/image0022754.jpg,img_020483,affectnet,test,surprise
img_020484,data/external/affectnet-dataset/train/surprise/image0022776.jpg,img_020484,affectnet,care_dev,surprise
img_020485,data/external/affectnet-dataset/train/surprise/image0022827.jpg,img_020485,affectnet,train,surprise
img_020486,data/external/affectnet-dataset/train/surprise/image0022835.jpg,img_020486,affectnet,train,surprise
img_020487,data/external/affectnet-dataset/train/surprise/image0022845.jpg,img_020487,affectnet,train,surprise
img_020488,data/external/affectnet-dataset/train/surprise/image0022874.jpg,img_020488,affectnet,final_test,surprise
img_020489,data/external/affectnet-dataset/train/surprise/image0022882.jpg,img_020489,affectnet,final_test,surprise
img_020490,data/external/affectnet-dataset/train/surprise/image0022907.jpg,img_020490,affectnet,final_test,surprise
img_020491,data/external/affectnet-dataset/train/surprise/image0022908.jpg,img_020491,affectnet,care_dev,surprise
img_020492,data/external/affectnet-dataset/train/surprise/image0022915.jpg,img_020492,affectnet,test,surprise
img_020493,data/external/affectnet-dataset/train/surprise/image0022923.jpg,img_020493,affectnet,final_test,surprise
img_020494,data/external/affectnet-dataset/train/surprise/image0022927.jpg,img_020494,affectnet,train,surprise
img_020495,data/external/affectnet-dataset/train/surprise/image0022964.jpg,img_020495,affectnet,care_dev,surprise
img_020496,data/external/affectnet-dataset/train/surprise/image0022995.jpg,img_020496,affectnet,train,surprise
img_020497,data/external/affectnet-dataset/train/surprise/image0023022.jpg,img_020497,affectnet,train,surprise
img_020498,data/external/affectnet-dataset/train/surprise/image0023042.jpg,img_020498,affectnet,care_dev,surprise
img_020499,data/external/affectnet-dataset/train/surprise/image0023044.jpg,img_020499,affectnet,val,surprise
img_020500,data/external/affectnet-dataset/train/surprise/image0023050.jpg,img_020500,affectnet,test,surprise
img_020501,data/external/affectnet-dataset/train/surprise/image0023058.jpg,img_020501,affectnet,train,surprise
img_020502,data/external/affectnet-dataset/train/surprise/image0023063.jpg,img_020502,affectnet,final_test,surprise
img_020503,data/external/affectnet-dataset/train/surprise/image0023067.jpg,img_020503,affectnet,test,surprise
img_020504,data/external/affectnet-dataset/train/surprise/image0023078.jpg,img_020504,affectnet,train,surprise
img_020505,data/external/affectnet-dataset/train/surprise/image0023090.jpg,img_020505,affectnet,care_dev,surprise
img_020506,data/external/affectnet-dataset/train/surprise/image0023092.jpg,img_020506,affectnet,test,surprise
img_020507,data/external/affectnet-dataset/train/surprise/image0023094.jpg,img_020507,affectnet,test,surprise
img_020508,data/external/affectnet-dataset/train/surprise/image0023107.jpg,img_020508,affectnet,final_test,surprise
img_020509,data/external/affectnet-dataset/train/surprise/image0023130.jpg,img_020509,affectnet,final_test,surprise
img_020510,data/external/affectnet-dataset/train/surprise/image0023145.jpg,img_020510,affectnet,train,surprise
img_020511,data/external/affectnet-dataset/train/surprise/image0023157.jpg,img_020511,affectnet,train,surprise
img_020512,data/external/affectnet-dataset/train/surprise/image0023178.jpg,img_020512,affectnet,test,surprise
img_020513,data/external/affectnet-dataset/train/surprise/image0023184.jpg,img_020513,affectnet,test,surprise
img_020514,data/external/affectnet-dataset/train/surprise/image0023188.jpg,img_020514,affectnet,final_test,surprise
img_020515,data/external/affectnet-dataset/train/surprise/image0023258.jpg,img_020515,affectnet,train,surprise
img_020516,data/external/affectnet-dataset/train/surprise/image0023262.jpg,img_020516,affectnet,train,surprise
img_020517,data/external/affectnet-dataset/train/surprise/image0023286.jpg,img_020517,affectnet,train,surprise
img_020518,data/external/affectnet-dataset/train/surprise/image0023310.jpg,img_020518,affectnet,val,surprise
img_020519,data/external/affectnet-dataset/train/surprise/image0023334.jpg,img_020519,affectnet,final_test,surprise
img_020520,data/external/affectnet-dataset/train/surprise/image0023356.jpg,img_020520,affectnet,care_dev,surprise
img_020521,data/external/affectnet-dataset/train/surprise/image0023357.jpg,img_020521,affectnet,care_dev,surprise
img_020522,data/external/affectnet-dataset/train/surprise/image0023368.jpg,img_020522,affectnet,care_dev,surprise
img_020523,data/external/affectnet-dataset/train/surprise/image0023369.jpg,img_020523,affectnet,train,surprise
img_020524,data/external/affectnet-dataset/train/surprise/image0023375.jpg,img_020524,affectnet,final_test,surprise
img_020525,data/external/affectnet-dataset/train/surprise/image0023395.jpg,img_020525,affectnet,final_test,surprise
img_020526,data/external/affectnet-dataset/train/surprise/image0023404.jpg,img_020526,affectnet,final_test,surprise
img_020527,data/external/affectnet-dataset/train/surprise/image0023432.jpg,img_020527,affectnet,care_dev,surprise
img_020528,data/external/affectnet-dataset/train/surprise/image0023461.jpg,img_020528,affectnet,final_test,surprise
img_020529,data/external/affectnet-dataset/train/surprise/image0023462.jpg,img_020529,affectnet,final_test,surprise
img_020530,data/external/affectnet-dataset/train/surprise/image0023464.jpg,img_020530,affectnet,final_test,surprise
img_020531,data/external/affectnet-dataset/train/surprise/image0023465.jpg,img_020531,affectnet,test,surprise
img_020532,data/external/affectnet-dataset/train/surprise/image0023486.jpg,img_020532,affectnet,final_test,surprise
img_020533,data/external/affectnet-dataset/train/surprise/image0023505.jpg,img_020533,affectnet,final_test,surprise
img_020534,data/external/affectnet-dataset/train/surprise/image0023508.jpg,img_020534,affectnet,final_test,surprise
img_020535,data/external/affectnet-dataset/train/surprise/image0023511.jpg,img_020535,affectnet,care_dev,surprise
img_020536,data/external/affectnet-dataset/train/surprise/image0023529.jpg,img_020536,affectnet,final_test,surprise
img_020537,data/external/affectnet-dataset/train/surprise/image0023545.jpg,img_020537,affectnet,final_test,surprise
img_020538,data/external/affectnet-dataset/train/surprise/image0023578.jpg,img_020538,affectnet,care_dev,surprise
img_020539,data/external/affectnet-dataset/train/surprise/image0023580.jpg,img_020539,affectnet,train,surprise
img_020540,data/external/affectnet-dataset/train/surprise/image0023598.jpg,img_020540,affectnet,care_dev,surprise
img_020541,data/external/affectnet-dataset/train/surprise/image0023603.jpg,img_020541,affectnet,test,surprise
img_020542,data/external/affectnet-dataset/train/surprise/image0023613.jpg,img_020542,affectnet,final_test,surprise
img_020543,data/external/affectnet-dataset/train/surprise/image0023640.jpg,img_020543,affectnet,train,surprise
img_020544,data/external/affectnet-dataset/train/surprise/image0023653.jpg,img_020544,affectnet,care_dev,surprise
img_020545,data/external/affectnet-dataset/train/surprise/image0023658.jpg,img_020545,affectnet,care_dev,surprise
img_020546,data/external/affectnet-dataset/train/surprise/image0023661.jpg,img_020546,affectnet,train,surprise
img_020547,data/external/affectnet-dataset/train/surprise/image0023670.jpg,img_020547,affectnet,test,surprise
img_020548,data/external/affectnet-dataset/train/surprise/image0023679.jpg,img_020548,affectnet,test,surprise
img_020549,data/external/affectnet-dataset/train/surprise/image0023684.jpg,img_020549,affectnet,train,surprise
img_020550,data/external/affectnet-dataset/train/surprise/image0023687.jpg,img_020550,affectnet,final_test,surprise
img_020551,data/external/affectnet-dataset/train/surprise/image0023689.jpg,img_020551,affectnet,test,surprise
img_020552,data/external/affectnet-dataset/train/surprise/image0023693.jpg,img_020552,affectnet,final_test,surprise
img_020553,data/external/affectnet-dataset/train/surprise/image0023710.jpg,img_020553,affectnet,test,surprise
img_020554,data/external/affectnet-dataset/train/surprise/image0023727.jpg,img_020554,affectnet,val,surprise
img_020555,data/external/affectnet-dataset/train/surprise/image0023743.jpg,img_020555,affectnet,final_test,surprise
img_020556,data/external/affectnet-dataset/train/surprise/image0023812.jpg,img_020556,affectnet,care_dev,surprise
img_020557,data/external/affectnet-dataset/train/surprise/image0023820.jpg,img_020557,affectnet,test,surprise
img_020558,data/external/affectnet-dataset/train/surprise/image0023825.jpg,img_020558,affectnet,care_dev,surprise
img_020559,data/external/affectnet-dataset/train/surprise/image0023838.jpg,img_020559,affectnet,care_dev,surprise
img_020560,data/external/affectnet-dataset/train/surprise/image0023839.jpg,img_020560,affectnet,care_dev,surprise
img_020561,data/external/affectnet-dataset/train/surprise/image0023849.jpg,img_020561,affectnet,train,surprise
img_020562,data/external/affectnet-dataset/train/surprise/image0023888.jpg,img_020562,affectnet,care_dev,surprise
img_020563,data/external/affectnet-dataset/train/surprise/image0023895.jpg,img_020563,affectnet,train,surprise
img_020564,data/external/affectnet-dataset/train/surprise/image0023908.jpg,img_020564,affectnet,train,surprise
img_020565,data/external/affectnet-dataset/train/surprise/image0023909.jpg,img_020565,affectnet,train,surprise
img_020566,data/external/affectnet-dataset/train/surprise/image0023926.jpg,img_020566,affectnet,train,surprise
img_020567,data/external/affectnet-dataset/train/surprise/image0023945.jpg,img_020567,affectnet,train,surprise
img_020568,data/external/affectnet-dataset/train/surprise/image0023960.jpg,img_020568,affectnet,test,surprise
img_020569,data/external/affectnet-dataset/train/surprise/image0023966.jpg,img_020569,affectnet,final_test,surprise
img_020570,data/external/affectnet-dataset/train/surprise/image0023975.jpg,img_020570,affectnet,train,surprise
img_020571,data/external/affectnet-dataset/train/surprise/image0023995.jpg,img_020571,affectnet,final_test,surprise
img_020572,data/external/affectnet-dataset/train/surprise/image0024009.jpg,img_020572,affectnet,final_test,surprise
img_020573,data/external/affectnet-dataset/train/surprise/image0024012.jpg,img_020573,affectnet,val,surprise
img_020574,data/external/affectnet-dataset/train/surprise/image0024016.jpg,img_020574,affectnet,final_test,surprise
img_020575,data/external/affectnet-dataset/train/surprise/image0024019.jpg,img_020575,affectnet,val,surprise
img_020576,data/external/affectnet-dataset/train/surprise/image0024049.jpg,img_020576,affectnet,final_test,surprise
img_020577,data/external/affectnet-dataset/train/surprise/image0024085.jpg,img_020577,affectnet,train,surprise
img_020578,data/external/affectnet-dataset/train/surprise/image0024102.jpg,img_020578,affectnet,train,surprise
img_020579,data/external/affectnet-dataset/train/surprise/image0024118.jpg,img_020579,affectnet,care_dev,surprise
img_020580,data/external/affectnet-dataset/train/surprise/image0024145.jpg,img_020580,affectnet,final_test,surprise
img_020581,data/external/affectnet-dataset/train/surprise/image0024159.jpg,img_020581,affectnet,care_dev,surprise
img_020582,data/external/affectnet-dataset/train/surprise/image0024163.jpg,img_020582,affectnet,val,surprise
img_020583,data/external/affectnet-dataset/train/surprise/image0024170.jpg,img_020583,affectnet,final_test,surprise
img_020584,data/external/affectnet-dataset/train/surprise/image0024241.jpg,img_020584,affectnet,care_dev,surprise
img_020585,data/external/affectnet-dataset/train/surprise/image0024277.jpg,img_020585,affectnet,train,surprise
img_020586,data/external/affectnet-dataset/train/surprise/image0024295.jpg,img_020586,affectnet,final_test,surprise
img_020587,data/external/affectnet-dataset/train/surprise/image0024300.jpg,img_020587,affectnet,train,surprise
img_020588,data/external/affectnet-dataset/train/surprise/image0024307.jpg,img_020588,affectnet,test,surprise
img_020589,data/external/affectnet-dataset/train/surprise/image0024310.jpg,img_020589,affectnet,train,surprise
img_020590,data/external/affectnet-dataset/train/surprise/image0024382.jpg,img_020590,affectnet,train,surprise
img_020591,data/external/affectnet-dataset/train/surprise/image0024392.jpg,img_020591,affectnet,train,surprise
img_020592,data/external/affectnet-dataset/train/surprise/image0024402.jpg,img_020592,affectnet,train,surprise
img_020593,data/external/affectnet-dataset/train/surprise/image0024413.jpg,img_020593,affectnet,train,surprise
img_020594,data/external/affectnet-dataset/train/surprise/image0024417.jpg,img_020594,affectnet,train,surprise
img_020595,data/external/affectnet-dataset/train/surprise/image0024432.jpg,img_020595,affectnet,final_test,surprise
img_020596,data/external/affectnet-dataset/train/surprise/image0024449.jpg,img_020596,affectnet,train,surprise
img_020597,data/external/affectnet-dataset/train/surprise/image0024451.jpg,img_020597,affectnet,final_test,surprise
img_020598,data/external/affectnet-dataset/train/surprise/image0024487.jpg,img_020598,affectnet,care_dev,surprise
img_020599,data/external/affectnet-dataset/train/surprise/image0024505.jpg,img_020599,affectnet,train,surprise
img_020600,data/external/affectnet-dataset/train/surprise/image0024510.jpg,img_020600,affectnet,train,surprise
img_020601,data/external/affectnet-dataset/train/surprise/image0024588.jpg,img_020601,affectnet,train,surprise
img_020602,data/external/affectnet-dataset/train/surprise/image0024589.jpg,img_020602,affectnet,val,surprise
img_020603,data/external/affectnet-dataset/train/surprise/image0024594.jpg,img_020603,affectnet,val,surprise
img_020604,data/external/affectnet-dataset/train/surprise/image0024597.jpg,img_020604,affectnet,test,surprise
img_020605,data/external/affectnet-dataset/train/surprise/image0024644.jpg,img_020605,affectnet,final_test,surprise
img_020606,data/external/affectnet-dataset/train/surprise/image0024672.jpg,img_020606,affectnet,final_test,surprise
img_020607,data/external/affectnet-dataset/train/surprise/image0024679.jpg,img_020607,affectnet,train,surprise
img_020608,data/external/affectnet-dataset/train/surprise/image0024689.jpg,img_020608,affectnet,final_test,surprise
img_020609,data/external/affectnet-dataset/train/surprise/image0024697.jpg,img_020609,affectnet,final_test,surprise
img_020610,data/external/affectnet-dataset/train/surprise/image0024733.jpg,img_020610,affectnet,final_test,surprise
img_020611,data/external/affectnet-dataset/train/surprise/image0024740.jpg,img_020611,affectnet,final_test,surprise
img_020612,data/external/affectnet-dataset/train/surprise/image0024747.jpg,img_020612,affectnet,test,surprise
img_020613,data/external/affectnet-dataset/train/surprise/image0024760.jpg,img_020613,affectnet,care_dev,surprise
img_020614,data/external/affectnet-dataset/train/surprise/image0024773.jpg,img_020614,affectnet,train,surprise
img_020615,data/external/affectnet-dataset/train/surprise/image0024776.jpg,img_020615,affectnet,test,surprise
img_020616,data/external/affectnet-dataset/train/surprise/image0024820.jpg,img_020616,affectnet,final_test,surprise
img_020617,data/external/affectnet-dataset/train/surprise/image0024851.jpg,img_020617,affectnet,care_dev,surprise
img_020618,data/external/affectnet-dataset/train/surprise/image0024866.jpg,img_020618,affectnet,train,surprise
img_020619,data/external/affectnet-dataset/train/surprise/image0024867.jpg,img_020619,affectnet,val,surprise
img_020620,data/external/affectnet-dataset/train/surprise/image0024874.jpg,img_020620,affectnet,care_dev,surprise
img_020621,data/external/affectnet-dataset/train/surprise/image0024887.jpg,img_020621,affectnet,train,surprise
img_020622,data/external/affectnet-dataset/train/surprise/image0024896.jpg,img_020622,affectnet,final_test,surprise
img_020623,data/external/affectnet-dataset/train/surprise/image0024899.jpg,img_020623,affectnet,care_dev,surprise
img_020624,data/external/affectnet-dataset/train/surprise/image0025012.jpg,img_020624,affectnet,test,surprise
img_020625,data/external/affectnet-dataset/train/surprise/image0025042.jpg,img_020625,affectnet,train,surprise
img_020626,data/external/affectnet-dataset/train/surprise/image0025083.jpg,img_020626,affectnet,final_test,surprise
img_020627,data/external/affectnet-dataset/train/surprise/image0025111.jpg,img_020627,affectnet,test,surprise
img_020628,data/external/affectnet-dataset/train/surprise/image0025137.jpg,img_020628,affectnet,final_test,surprise
img_020629,data/external/affectnet-dataset/train/surprise/image0025140.jpg,img_020629,affectnet,test,surprise
img_020630,data/external/affectnet-dataset/train/surprise/image0025154.jpg,img_020630,affectnet,train,surprise
img_020631,data/external/affectnet-dataset/train/surprise/image0025184.jpg,img_020631,affectnet,val,surprise
img_020632,data/external/affectnet-dataset/train/surprise/image0025213.jpg,img_020632,affectnet,care_dev,surprise
img_020633,data/external/affectnet-dataset/train/surprise/image0025229.jpg,img_020633,affectnet,final_test,surprise
img_020634,data/external/affectnet-dataset/train/surprise/image0025238.jpg,img_020634,affectnet,care_dev,surprise
img_020635,data/external/affectnet-dataset/train/surprise/image0025247.jpg,img_020635,affectnet,final_test,surprise
img_020636,data/external/affectnet-dataset/train/surprise/image0025272.jpg,img_020636,affectnet,final_test,surprise
img_020637,data/external/affectnet-dataset/train/surprise/image0025274.jpg,img_020637,affectnet,final_test,surprise
img_020638,data/external/affectnet-dataset/train/surprise/image0025329.jpg,img_020638,affectnet,final_test,surprise
img_020639,data/external/affectnet-dataset/train/surprise/image0025333.jpg,img_020639,affectnet,train,surprise
img_020640,data/external/affectnet-dataset/train/surprise/image0025334.jpg,img_020640,affectnet,train,surprise
img_020641,data/external/affectnet-dataset/train/surprise/image0025335.jpg,img_020641,affectnet,val,surprise
img_020642,data/external/affectnet-dataset/train/surprise/image0025346.jpg,img_020642,affectnet,final_test,surprise
img_020643,data/external/affectnet-dataset/train/surprise/image0025371.jpg,img_020643,affectnet,train,surprise
img_020644,data/external/affectnet-dataset/train/surprise/image0025404.jpg,img_020644,affectnet,care_dev,surprise
img_020645,data/external/affectnet-dataset/train/surprise/image0025408.jpg,img_020645,affectnet,val,surprise
img_020646,data/external/affectnet-dataset/train/surprise/image0025419.jpg,img_020646,affectnet,train,surprise
img_020647,data/external/affectnet-dataset/train/surprise/image0025421.jpg,img_020647,affectnet,train,surprise
img_020648,data/external/affectnet-dataset/train/surprise/image0025436.jpg,img_020648,affectnet,val,surprise
img_020649,data/external/affectnet-dataset/train/surprise/image0025442.jpg,img_020649,affectnet,train,surprise
img_020650,data/external/affectnet-dataset/train/surprise/image0025449.jpg,img_020650,affectnet,final_test,surprise
img_020651,data/external/affectnet-dataset/train/surprise/image0025461.jpg,img_020651,affectnet,train,surprise
img_020652,data/external/affectnet-dataset/train/surprise/image0025465.jpg,img_020652,affectnet,train,surprise
img_020653,data/external/affectnet-dataset/train/surprise/image0025475.jpg,img_020653,affectnet,final_test,surprise
img_020654,data/external/affectnet-dataset/train/surprise/image0025493.jpg,img_020654,affectnet,final_test,surprise
img_020655,data/external/affectnet-dataset/train/surprise/image0025501.jpg,img_020655,affectnet,test,surprise
img_020656,data/external/affectnet-dataset/train/surprise/image0025557.jpg,img_020656,affectnet,care_dev,surprise
img_020657,data/external/affectnet-dataset/train/surprise/image0025571.jpg,img_020657,affectnet,train,surprise
img_020658,data/external/affectnet-dataset/train/surprise/image0025573.jpg,img_020658,affectnet,train,surprise
img_020659,data/external/affectnet-dataset/train/surprise/image0025580.jpg,img_020659,affectnet,train,surprise
img_020660,data/external/affectnet-dataset/train/surprise/image0025595.jpg,img_020660,affectnet,test,surprise
img_020661,data/external/affectnet-dataset/train/surprise/image0025606.jpg,img_020661,affectnet,train,surprise
img_020662,data/external/affectnet-dataset/train/surprise/image0025633.jpg,img_020662,affectnet,final_test,surprise
img_020663,data/external/affectnet-dataset/train/surprise/image0025637.jpg,img_020663,affectnet,train,surprise
img_020664,data/external/affectnet-dataset/train/surprise/image0025641.jpg,img_020664,affectnet,test,surprise
img_020665,data/external/affectnet-dataset/train/surprise/image0025664.jpg,img_020665,affectnet,val,surprise
img_020666,data/external/affectnet-dataset/train/surprise/image0025675.jpg,img_020666,affectnet,final_test,surprise
img_020667,data/external/affectnet-dataset/train/surprise/image0025679.jpg,img_020667,affectnet,train,surprise
img_020668,data/external/affectnet-dataset/train/surprise/image0025681.jpg,img_020668,affectnet,train,surprise
img_020669,data/external/affectnet-dataset/train/surprise/image0025682.jpg,img_020669,affectnet,train,surprise
img_020670,data/external/affectnet-dataset/train/surprise/image0025690.jpg,img_020670,affectnet,test,surprise
img_020671,data/external/affectnet-dataset/train/surprise/image0025692.jpg,img_020671,affectnet,final_test,surprise
img_020672,data/external/affectnet-dataset/train/surprise/image0025702.jpg,img_020672,affectnet,val,surprise
img_020673,data/external/affectnet-dataset/train/surprise/image0025725.jpg,img_020673,affectnet,final_test,surprise
img_020674,data/external/affectnet-dataset/train/surprise/image0025733.jpg,img_020674,affectnet,final_test,surprise
